id,value,style,source,target,type
761,,endArrow=classic,419,418,endArrow=classic
762,Specific Button,endArrow=classic,419,277,endArrow=classic
763,Contact List,endArrow=classic,420,331,endArrow=classic
764,Phone,endArrow=classic,420,208,endArrow=classic
765,Agenda,endArrow=classic,421,278,endArrow=classic
766,Meeting,endArrow=classic,422,280,endArrow=classic
767,Speech,endArrow=classic,422,279,endArrow=classic
768,Alfred,endArrow=classic,422,202,endArrow=classic
769,Reminder,endArrow=classic,423,282,endArrow=classic
770,Appointment,endArrow=classic,423,281,endArrow=classic
771,,endArrow=classic,424,425,endArrow=classic
772,House,endArrow=classic,424,224,endArrow=classic
773,Thing,endArrow=classic,425,283,endArrow=classic
774,,endArrow=classic,426,424,endArrow=classic
775,Thing,endArrow=classic,426,283,endArrow=classic
776,Alfred,endArrow=classic,426,202,endArrow=classic
777,Reminder,endArrow=classic,426,282,endArrow=classic
778,People,endArrow=classic,427,285,endArrow=classic
779,Similar Disease,endArrow=classic,427,284,endArrow=classic
780,Circle,endArrow=classic,428,286,endArrow=classic
781,People,endArrow=classic,428,285,endArrow=classic
782,Museum,endArrow=classic,429,287,endArrow=classic
783,Art Exposition,endArrow=classic,430,332,endArrow=classic
784,Social Activity,endArrow=classic,431,289,endArrow=classic
785,Neighborhood,endArrow=classic,431,288,endArrow=classic
786,Personalize Invitation,endArrow=classic,432,291,endArrow=classic
787,Social Event,endArrow=classic,432,290,endArrow=classic
788,Event,endArrow=classic,433,293,endArrow=classic
789,Concert,endArrow=classic,434,292,endArrow=classic
790,,endArrow=classic,435,436,endArrow=classic
791,Alfred,endArrow=classic,436,202,endArrow=classic
792,,endArrow=classic,437,444,endArrow=classic
793,,endArrow=classic,437,465,endArrow=classic
794,,endArrow=classic,438,437,endArrow=classic
795,"Cognitive ,\nMild Impairment",endArrow=classic,438,294,endArrow=classic
796,Alfred,endArrow=classic,438,202,endArrow=classic
797,Certain Place,endArrow=classic,439,295,endArrow=classic
798,Friend,endArrow=classic,439,234,endArrow=classic
799,Meeting,endArrow=classic,439,280,endArrow=classic
800,Online Game,endArrow=classic,440,296,endArrow=classic
801,User,endArrow=classic,440,228,endArrow=classic
802,Suggestion,endArrow=classic,441,297,endArrow=classic
803,Sports Class,endArrow=classic,441,333,endArrow=classic
804,Neighborhood,endArrow=classic,441,288,endArrow=classic
805,,endArrow=classic,442,443,endArrow=classic
806,Face,endArrow=classic,443,298,endArrow=classic
807,Body Weight,endArrow=classic,444,299,endArrow=classic
808,,endArrow=classic,445,446,endArrow=classic
809,Button,endArrow=classic,445,301,endArrow=classic
810,Caregiver,endArrow=classic,446,300,endArrow=classic
811,Wearable,endArrow=classic,448,304,endArrow=classic
812,Integrate Sensor,endArrow=classic,448,305,endArrow=classic
813,-pron-,endArrow=classic,449,307,endArrow=classic
814,Vital Parameter,endArrow=classic,450,306,endArrow=classic
815,Phone,endArrow=classic,450,208,endArrow=classic
816,Alfred Shirt,endArrow=classic,451,308,endArrow=classic
817,Limit,endArrow=classic,452,310,endArrow=classic
818,Games Duration,endArrow=classic,452,309,endArrow=classic
819,Game,endArrow=classic,453,311,endArrow=classic
820,Exercise,endArrow=classic,454,313,endArrow=classic
821,Datum,endArrow=classic,454,243,endArrow=classic
822,Alfred,endArrow=classic,455,202,endArrow=classic
823,Guide Exercise,endArrow=classic,455,314,endArrow=classic
824,Favourite Sport,endArrow=classic,456,315,endArrow=classic
825,Game,endArrow=classic,456,311,endArrow=classic
826,Memory Health,endArrow=classic,456,319,endArrow=classic
827,Suggestion,endArrow=classic,457,297,endArrow=classic
828,Sports Class,endArrow=classic,457,333,endArrow=classic
829,Body Posture,endArrow=classic,458,334,endArrow=classic
830,,endArrow=classic,459,458,endArrow=classic
831,,endArrow=classic,460,461,endArrow=classic
832,Specific Tip,endArrow=classic,460,317,endArrow=classic
833,Health Impairment,endArrow=classic,461,335,endArrow=classic
834,Medication,endArrow=classic,461,316,endArrow=classic
835,Physical,endArrow=classic,462,318,endArrow=classic
836,Game,endArrow=classic,462,311,endArrow=classic
837,Training,endArrow=classic,463,320,endArrow=classic
838,,endArrow=classic,465,466,endArrow=classic
839,Week,endArrow=classic,465,321,endArrow=classic
840,Exercise,endArrow=classic,466,313,endArrow=classic
1956,Sensor,endArrow=classic,448,312,endArrow=classic
2534,Health,endArrow=classic,414,337,endArrow=classic
2657,Muscle,endArrow=classic,463,338,endArrow=classic
